timestamp,name,attribute_name,value
15:30.4,EV Chargers,power,19.013
45:50.2,EV Chargers,power,12.912
16:12.7,EV Chargers,power,7.155
46:28.7,EV Chargers,power,5.425
16:44.8,EV Chargers,power,6.666
47:03.7,EV Chargers,power,5.808
17:20.8,EV Chargers,power,4.427
47:40.0,EV Chargers,power,10.145
18:02.4,EV Chargers,power,19.746
48:22.3,EV Chargers,power,38.872
18:40.9,EV Chargers,power,54.452
18:46.7,EV Chargers,power,123.978
49:02.4,EV Chargers,power,64.946
49:04.8,EV Chargers,power,123.978
19:22.4,EV Chargers,power,123.978
19:23.3,EV Chargers,power,67.213
49:47.4,EV Chargers,power,69.284
49:51.8,EV Chargers,power,123.978
20:09.3,EV Chargers,power,68.631
20:19.2,EV Chargers,power,123.978
50:41.1,EV Chargers,power,71.88
50:44.4,EV Chargers,power,123.978
21:04.9,EV Chargers,power,123.978
21:09.5,EV Chargers,power,70.079
51:28.0,EV Chargers,power,123.978
51:31.5,EV Chargers,power,76.644
51:55.3,EV Chargers,power,72.783
51:55.8,EV Chargers,power,123.978
22:24.2,EV Chargers,power,64.017
22:26.3,EV Chargers,power,123.978
52:46.2,EV Chargers,power,71.963
52:47.1,EV Chargers,power,123.978
